"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Singapore","SGP","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","4.58029476203544","4.6159206295436","7.29390652219321","-5.554682134584","5.24518471835724","7.47410695061814","10.0516970316339","11.5855626068274","12.1337159784561","12.1842636934641","10.3711862454461","11.2356903133481","8.55541718827493","4.3658523850641","2.47473192360552","5.99927746749178","5.38179997563309","6.48144032210469","8.17968252834169","8.72461634270796","5.61447733858087","2.50326896728271","7.15409138997151","6.75502538217361","-0.758331976746035","1.4384821641064","9.14405638731147","8.47572692645444","6.97174331232691","5.63191740961058","3.69545472985986","3.48357979799036","8.67844849255836","7.66701748720216","3.99338108596949","3.19090820930994","4.74341999403268","-5.46215540813023","4.88247803436761","7.16685251521103","-3.70195596141771","2.97062287206538","6.08864197909895","8.45324807542261","4.86497635141849","5.64681383593391","4.57355896167864","-3.41100882690543","-2.8535150558716","12.5143149370234","4.06973859963892","1.91794555760912","3.1314347328029","2.56020719666732","1.67901880556312","1.63508553108656","3.60794895341697","2.65615000756203","",
"Solomon Islands","SLB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.05847996823701","9.54360428472224","1.06423311499697","6.13728952631713","5.21136507042303","-1.21099196485078","-4.15683335342599","-1.00214887746979","-3.18200512045451","-16.568170989033","-10.4278734896292","-5.36442950703305","3.73992218871733","2.26252311185975","2.8684334790272","4.46571215874796","4.90943805308299","4.71714674385481","-6.92415696095141","4.24333411963123","10.3402450718012","1.8209085220786","0.264323790693524","-0.492002650198245","-0.184713713099484","0.731053259474891","0.8320264483431","0.721935210403885","",
"Sierra Leone","SLE","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","0.306077105098311","2.94771194126453","0.103601866079288","4.96342577066888","5.40457326326511","-0.0281894988104625","-1.70599054867063","0.198125698414614","6.53783018482","6.58083990446431","1.47576645156946","-1.08421382067326","0.204286296520522","1.38535970402984","-0.441392323044127","-2.54884229779171","-2.09644132921113","0.183963283455952","2.21933805424175","2.52320545566312","0.635836861059616","2.53041747659879","-4.25763166287712","1.63178462424236","-7.74495120412153","-1.64267922853928","4.00597447020363","-9.728799677352","-1.58579057226309","1.78726948904095","1.67180469810164","-18.9954743234898","1.81403079841206","-1.51097053716691","-7.87538925614936","1.54833967845218","-6.36850631241079","0.712173069876613","-3.75622732035356","3.81010274520628","-9.68460083854912","21.0280599536599","4.36763578680007","2.02876174702322","0.587596576326007","0.941003398615223","5.16446297679478","2.9243410822116","0.899311289131461","3.0000089448027","3.92404020680459","12.6192136998357","18.0531371880676","2.27459980667726","-22.3122503048652","3.78462983676143","1.99024006788851","1.53516359826047","",
"El Salvador","SLV","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","4.14734135183876","2.52868339585872","0.442269687466364","0.730678272057389","0.279412801349778","1.1863321536983","3.44902952703828","2.29689039988207","2.84571655096939","0.584182794543082","2.753882367169","4.54141212345091","3.22384092482797","-5.97413119935567","-13.3087887312648","-11.8946251659349","-7.70792631229097","0.104882704831994","-0.0381878904264283","-0.723897429910821","-1.12305401303514","1.19460683684598","0.572808182409148","-0.344884249089873","3.44953512139028","0.124197691235423","5.55345254681745","4.39004758566921","3.34506007233126","3.49418356630629","-0.26914241347113","2.12363536019966","1.74266069627581","1.33760033413792","0.385980765791615","0.212349622697403","0.982329173867342","1.02103028910344","0.393014602621349","2.22676178518439","3.87474765193983","1.41997589104616","1.69494978944414","-2.49559358477728","2.11146988605091","3.36906026458502","2.36361775878106","1.77639839583206","1.24177556577784","1.9094355103082","2.0072056494522","1.79578398250986","2.01666695103046","",
"San Marino","SMR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.39936912658395","7.77130995893687","1.0309174056928","4.22323705846163","-0.951246357416807","2.47266894194892","3.22109013904124","1.04026605868101","2.54076464357982","5.8366705110782","0.411017641160825","-13.9053144091111","-5.91641381891313","-10.6757529143373","-8.82709513434922","-4.36714067295162","-2.08806907854802","-0.379634527530655","1.49231136580705","0.996584598022054","","",
"Somalia","SOM","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-5.26080599966953","4.83767878326988","0.629056827419475","-8.13412851479819","-8.00663370792488","6.48925990626185","3.17764583772285","-0.584910011653079","-3.84731147922659","2.825616536262","1.80739715093654","9.86598170959221","-2.86777400512928","-20.9743495289754","21.7837333431764","-10.2391993783226","9.87378808692472","-7.32791576775944","-11.2565090489187","-9.84341930782156","1.93058780725136","2.54569584700039","-8.89903280436771","3.61557889078203","7.60079418188569","2.00083447969826","3.17446728107294","-2.58275302293478","-1.9675025698339","-2.73625508813264","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.52784979106767","7.48526642825205","2.81967788972011","-11.8280107016746","8.10408333575955","5.17340078060826","7.21453750865099","4.63778177885357","9.30125095972072","5.85797589463985","10.134958568107","6.87197519800031","6.10631487945457","-2.34092987034421","1.13680623650329","2.84500863673804","-0.198378662027338","3.39452093653341","-1.12639317150823","2.28113009503605","3.88293621170955","2.59385584574088","4.88101270240581","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-0.87387285657158","3.39572447040746","3.82448628247252","2.83328665658316","2.42381089418289","-0.95367928642257","-3.05179453995586","0.443856019792022","6.30562243713504","7.21971807108919","4.72473332093988","-0.0295690911929682","1.59318156151551","5.01873243032148","-2.81413336996398","2.37785542728186","-0.451769220601705","-3.16260824696671","1.14598313760416","1.11837962036067","-3.25092971826425","-3.90914286063691","-5.23648148932662","-0.279686391465233","-1.11248147116471","-1.25334365868017","-0.176010375734208","1.55373436452476","-0.344261377342974","-0.443615820190928","-2.344640209441","-3.06677656015178","-3.57191828387275","-1.47804056819413","0.659483990758218","2.42326824949346","0.890650126120192","-0.286707967981926","-0.506189039004383","0.833017408147143","1.5722768818455","3.62015794958208","1.55050127961766","3.75470971263942","3.43604418930614","3.32806015150608","3.77435694619112","2.53912607132712","0.281257548324703","2.74446230168188","1.63410002696125","1.2084843052905","2.19963692949108","1.87053322489086","0.0985886323054501","-1.47007173976965","-0.177532770054086","-0.30277544747976","",
"South Sudan","SSD","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.384644272706595","1.43155389094001","-7.76701924942273","-47.5905801597379","10.4925338706586","1.41718015005401","-12.1302654489555","-12.1421746029291","","","",
"Sub-Saharan Africa","SSF","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-0.877294747550152","3.39692244517255","3.82637288056982","2.83356584121073","2.42063684372047","-0.947558129370492","-3.05117187204964","0.446406707214919","6.30039192711109","7.21914815953942","4.72923048251084","-0.0274652126339419","1.59613823215217","5.01484729949458","-2.81218036783135","2.38451435254545","-0.45723629375361","-3.14938499241225","1.1548307021403","1.11201185194953","-3.25607524741359","-3.90878651052321","-5.23554793102008","-0.278139931815886","-1.10614428017668","-1.25428251142445","-0.175056085469777","1.55473048517752","-0.337937208176925","-0.439832496577665","-2.34259154350207","-3.06042260433085","-3.565692138023","-1.47989077350788","0.655826297796295","2.42320215885519","0.898113939114054","-0.280953917250855","-0.506367499854392","0.831256136598512","1.56624353396842","3.61541451254594","1.54217267615128","3.74773320082527","3.43827444032532","3.33051596911578","3.77746741972074","2.53332273667914","0.278526557867195","2.74471034651323","1.63702238393095","1.20669707872831","2.20041684560337","1.87052867936886","0.100104576457809","-1.46759357532666","-0.17605629303209","-0.301673919302331","",
"Small states","SST","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.27788382809118","1.40222394900256","2.9372939894881","2.27827899017625","2.82594531312741","3.0871472599794","6.49495593637607","3.68778675172369","7.89062108067682","6.18781107080422","3.92886667444874","-1.31632471848839","4.87595947451001","4.54766656148931","1.41874401982803","0.958899454422621","0.794620981132141","0.805560078134263","0.0267910995040381","0.192367493136942","0.378890745145014","",
"Sao Tome and Principe","STP","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.507741075140643","4.47055698790253","1.5885859412232","4.5536666035857","6.27506690746959","0.385725171739864","5.13885211102962","-0.343507563058481","4.01362796766126","2.04855756503304","1.01786560806956","2.80511706444513","4.56838861970942","1.87005710465577","2.22709401894157","1.93409358547727","0.741508910544624","",
"Suriname","SUR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.95082658592314","1.17202454795262","2.87424466335592","3.7323367783434","9.04929834375083","15.9492639535364","9.0361611919693","4.91716729771431","2.48084989341935","1.48411658707755","3.53278363973166","-0.240934801457996","-0.994841538440298","1.30165594317421","3.49854297851486","9.18692901023313","10.2905857255095","6.46901946109872","-0.799177856183249","-8.97782425963577","6.91443371105356","-4.40624127230406","-4.2597025472291","-2.56084423400131","0.919509111920007","-0.682337093066806","-7.89783669302454","5.62559909072451","2.04716924587922","-6.40520105240282","0.751209384383088","-1.42586675827194","-8.3075669095582","1.71866974793862","-1.52675902057481","-0.433608091917762","4.31567984941219","1.03857910430317","-2.57671263554548","0.893744070618624","2.96904778323236","1.59428831083548","5.05670767717096","7.23913136584473","3.2896381753314","4.57908947317054","3.88878246552788","2.95261488547429","1.83811819752641","3.9687576352662","4.65317552665307","1.53944859208917","1.7963211500708","-0.828461588508972","-4.42510635332521","-6.52165097270641","0.687495235292985","1.02419054754857","",
"Slovak Republic","SVK","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.51309088745877","5.78784637065868","5.53421593800343","6.53140867523912","5.87189118603266","3.87240490648675","-0.306861370429857","1.34728093920175","3.50572313656082","4.56079584607807","5.48812696310581","5.28027109463601","6.74049000256642","8.44790215420308","10.7672522197403","5.53923472034563","-5.548489764002","4.94387255006683","2.68661363731333","1.48429176135379","1.38164518511417","2.6506688896194","4.07591880223657","2.99254408861987","3.02833860042824","3.96036908659305","",
"Slovenia","SVN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-8.9578808532149","-5.3249131113168","3.08878673012242","5.44941557041152","4.08471607749701","3.58103612981009","5.25580630786031","3.51116159256979","5.19918227223766","3.84751186559171","2.78734919797306","3.70771574784108","2.78009123629302","4.28496271714363","3.82302081518799","5.31937295612454","6.34528862011882","3.13689970272517","-8.62691931815738","0.797240022275702","0.440502293090915","-2.87378507399877","-1.26615369034168","2.8493610702684","2.22800099096861","2.99267170254024","4.81222061515116","4.4374881245335","",
"Sweden","SWE","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","5.18486209344312","3.68533228698394","4.73590409957419","6.02634916652877","2.8482058504772","1.12398183172864","2.5754832769853","3.05744232110771","4.27428553853235","5.20173542387894","0.252434851825157","1.98692134095786","3.78893202865358","2.89918479583748","2.14625325196161","0.69123811094633","-1.94512716441196","1.45573375057388","3.61364755474646","1.4937331356555","0.334436818126733","1.19077537546963","1.85451503860081","4.13486529001329","1.99177410040711","2.45277262462618","3.00954775549569","2.08876055384512","1.97219125276951","-0.0207591938777796","-1.81751516667231","-1.73663033471362","-2.63280846423257","3.35060512769833","3.47571136148453","1.35759860439147","2.85339369156077","4.18310588851472","4.40531035491254","4.57755590709867","1.3011168276648","1.74364886980862","1.97961064024648","3.9013357063604","2.40629068088656","4.11229312791117","2.644109315034","-1.32874198478012","-6.00010773029119","5.09220122535505","1.90676606935172","-1.03334600289796","0.384131820229953","1.58890026521017","3.35780791471653","1.40186095525617","0.738138802775708","1.09767352622652","",
"Eswatini","SWZ","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","10.4838387512113","2.4113082313004","5.88637264787322","2.64807035067278","10.4863792882493","-5.12572091115922","-2.15224684607914","-1.90474732993839","-0.252877433478531","8.71074831837491","10.7743322706649","-2.27009873329531","-2.2590243424349","2.52617653675102","0.252742145698463","8.46101936597408","10.7737254918097","3.10788073735495","9.41294087116809","17.4992346418024","-0.990021227399524","0.63933963197664","0.700321087296871","0.153927678425021","2.65175780935346","1.79191803309644","1.18527762510301","0.87721550605788","1.48134381323597","0.613766992821027","0.239833657094039","3.82186689523192","3.50005824852344","3.27213536786697","5.55722597711517","5.42818717601261","3.77830489193913","0.121348759269722","0.84259387514696","3.07537274253593","1.56099201990831","4.0139071950253","5.68166538773762","1.16938123267956","-0.429335863414622","2.30142563650737","0.897666036893099","-0.388935099630388","",
"Sint Maarten (Dutch part)","SXM","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.75151515151526","6.54277254374168","-2.13646282025343","-4.13677564787119","-1.32537772499819","-2.44213392614421","-2.44209123213217","","","",
"Seychelles","SYC","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-7.5191989616706","5.57049276060928","7.37099843911848","3.29881865857679","-3.51426893340972","11.0923039403419","-1.93583965289481","4.98082575136434","-2.35080683662753","6.36334823645916","13.5324102714798","3.77720295244266","7.39993329199787","-0.524332917714631","0.819491965939051","13.9484048792945","-8.136689268157","20.4421315251716","14.8042349096083","-5.1188392058183","-9.32459483909064","-1.69795274904249","-1.5900774528198","3.89424261255095","10.2281337567972","-0.797161115784888","0.0647958636209864","5.00431543692746","10.536456407444","6.47216596278875","1.40077140344381","6.67081038787936","4.00666446424715","-3.40823737318844","-2.27301061732949","3.38942027073632","10.655417473521","6.30396431751264","-0.10943624687863","0.612194895809722","-2.35661321154979","-1.83480854059302","-4.81617735940107","-2.49000793387151","8.5018969055217","7.15334448986013","9.85915462193252","-4.31087818165327","-1.49267741777315","3.03727652439191","10.7608683503237","0.272336546679327","4.07802463446419","2.89189820261761","2.6233915237341","3.11447139891898","3.06310850040521","2.64314769997245","",
"Syrian Arab Republic","SYR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","7.3501719951938","20.6001480549298","-11.5416638004157","5.78982486545021","-0.990591391661653","-10.6539685579012","4.72250699460595","0.318836380207131","14.836977523112","-7.01132146646832","6.23060105082047","20.8119842620489","-11.6341487257811","19.9461374350614","15.5190967781989","7.27543802293252","-4.53152804256837","5.12995021918276","0.156930607007652","8.15774584329638","5.69592274287767","-1.47041876512036","-2.12860680980683","-7.37280270138079","2.5716369674532","-8.01770176414553","-1.29099818883427","9.80405758305294","-11.6816274322892","4.47778052948631","4.7924810335771","10.2672875993408","2.25268517331459","4.67885418398612","2.83809368694428","1.50840115143302","-1.02534565843635","3.44512135219941","-6.04939959693958","0.25823023992757","2.96903950107341","3.92841999172123","-1.3096262155218","4.42588350951939","3.11512808284277","1.15417294675049","1.3450965327396","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.50137409734052","-0.575537125630703","4.77892113172589","4.13931819347447","2.74913612003547","2.71337075549131","3.74471268028005","",
"Chad","TCD","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-0.549090834209323","3.30546226433496","-3.52618802169764","-4.40128008188829","-1.31078858457046","-3.62999454694398","-1.07034621497645","-2.29303707168816","4.81353131218818","-0.242783118372913","-4.41415087671696","-1.21182125286646","-10.552538136353","2.54684258187213","6.64684652384089","0.893800361943192","0.26181580246471","-2.35232312965738","-22.9589625138527","-7.95577859428549","-1.11291725137535","2.99519176665213","12.9459177965094","-0.529043284291447","18.4979825450015","-6.8580125655853","-5.37446453193004","11.8300832372406","1.53698740753332","-7.22078577303513","5.11841309462442","4.60905777566015","-18.3702480342469","6.61027715742013","-2.07186777808805","-1.18042372623576","2.09779717721806","3.28255774226729","-4.17885745655248","-4.46360545888291","7.50993966925179","4.38717481417923","10.3809171034361","28.6759618260796","13.1273046599475","-2.82141020378516","-0.173739976694137","-0.315847628021587","0.822919411132148","9.82604764547629","-3.22747871539845","5.27357399354591","2.21669837698148","3.43301682181134","-0.490774024279631","-9.15696640169109","-5.92877662311096","-0.415664166030837","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-11.1817610286881","-1.44345918546256","3.10786934577972","7.23264414800053","7.19296526186395","4.63005812759832","-3.48974624773651","-0.00294871486407544","7.76804346119562","9.70221500928763","3.92296746064255","2.52074242996811","5.80164231835549","2.05057017184124","4.41348572903767","1.60099655239992","6.04320628164191","7.1845339224484","5.46309015633869","5.991607171806","4.18265380351019","4.23743704241292","5.55726683498656","7.71991651375438","5.50360847037842","5.14387772949705","6.89854098372645","7.64036510293535","4.17643758676265","3.73048807943435","6.31907229880217","9.22775470696517","9.43042528384782","9.22228443086419","8.35826172245031","7.62058231978531","5.76120297710463","0.598358851760025","4.99585422225483","6.44862641352222","5.71837496214991","6.91095564157575","7.81851203025788","8.06075854394599","8.84535192061067","9.92468229574428","11.3348462091597","7.64465804290187","6.92175805380784","8.99583061709363","7.69482567129654","6.73319420001455","6.42309944257605","5.9824016953955","5.74457771150463","5.59292582198488","5.6952495797164","5.63216709493153","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.04814787812272","-5.82540478234077","-9.66757258511282","-4.9016939646815","-8.9605192479541","-0.384230063405951","0.770045754092564","3.1870871380552","-0.799580035064011","2.37339459734515","7.50489539595847","2.5325234621169","5.07607442096302","6.16644109669595","7.78561973813012","6.55871147581975","7.77302483815538","7.39464689743237","4.09366183839161","-5.27841114642035","4.31269117914049","5.2686352764197","2.81450375308283","3.0564647939169","1.77646443117285","0.664093421977356","1.38699068531105","3.5916708687687","2.6208506511817","",
"Togo","TGO","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","10.9747599134668","2.7937340233606","3.77651543632808","12.2019302894805","12.3136495768914","5.37540238520948","0.871231034487366","0.147688258206458","5.97658124314391","-1.38253295266702","-3.20909637446229","4.66012679545233","1.32362280311267","2.46285524488576","0.153097413526865","-4.19683813273699","4.66425674327331","8.55258326756936","-7.55062785318758","11.2862847061241","-6.45978108820292","-6.99889414820974","-8.8935346905337","1.72858367194573","1.91649102528615","-1.73768599774586","-2.63671985750719","3.4906459510395","1.20011342815656","-2.7742288978796","-2.97952874218174","-5.99828463697835","-16.8480040167668","12.4274238263366","5.14923421175664","5.77009124901117","10.8805939864813","-5.3895142152718","-0.691069230288932","-3.68385512006357","-4.31155736953215","-3.48561540654802","2.32380363084724","-0.441995466660359","-1.41370633252093","1.32167949903292","-0.430428139760366","1.27295092074856","2.71130790747947","3.27656717760685","3.58717176490761","3.7459288985215","3.35202984077185","3.20095983066166","3.06923294448876","2.30873663770137","1.89161307171395","2.34988406471244","",
"Thailand","THA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","2.27499315362482","4.38560785699009","4.80697207154921","3.66813681717106","4.98094185131919","7.84714703923545","5.43369421759743","4.97535280579359","3.47051296570362","8.21399083687567","1.91472900978513","1.35421356711107","7.21429006069545","1.69902352841957","2.30688577032009","6.67800461243084","7.29901303972164","7.84959602473141","3.1266288419918","3.01406160381694","3.8209968649284","3.36399237996486","3.6523457563777","3.84632754611592","2.77254323843754","3.63511264056358","7.55824073078357","11.3364527058064","10.4190049193563","9.62221855708884","7.27929120448056","7.0017206949815","7.27360688287423","7.01095769310778","7.04390956964154","4.48759746014926","-3.89855117326174","-8.74137856619392","3.37469483829025","3.370393089554","2.48931139673481","5.27096288886244","6.39096457598154","5.56085499427724","3.5174868262381","4.33576189634984","4.84639026792169","1.19217489898379","-1.18953834802838","6.9884807078096","0.357024258504126","6.7407279707071","2.22243301215208","0.550265984732462","2.71997610557426","2.97163312003508","3.66557394696842","3.80126980966607","",
"Tajikistan","TJK","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","0.198850394229382","-4.395640259643","10.3205736700865","-9.19985650503506","-3.11970150755309","-9.10943253372704","-30.3143766626695","-17.7574480869512","-22.4897063929646","-13.7174802778872","-17.9320547087001","0.190155607163177","3.7581220709405","2.13595615753536","6.63960422405987","7.80888553212671","8.96921616193005","8.98381846524899","8.36848273606252","4.65048999461555","4.98768021432437","5.62276422492225","5.70652911128381","1.70876984626813","4.21913654646124","5.02707203010443","5.06580882599098","4.93575174194199","4.20972463068894","3.48542687848659","4.28796556041225","4.99149909774094","4.69946434079498","",
"Turkmenistan","TKM","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.27260674216332","-6.71105002988118","31.7794525888038","-7.25418202203281","-17.3788257421864","-1.30768156134536","-19.3962118273545","-9.24531199003413","4.72133616303681","-12.7787056363281","5.68373047601941","15.1264575031928","4.30141865607816","3.24761512386651","-0.741519689531259","2.2543160143685","3.93647318718273","11.8157677020952","9.69372971301439","9.69032229590619","13.1749478247251","4.5706249032848","7.49865923447261","12.7742065955761","9.12144180813601","8.17778864394676","8.28314040832132","4.60627304672488","4.37913284630078","4.73728487434192","4.50761616187347","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","3.61640350506815","1.8586878417422","-0.331706479150697","4.50799164564263","2.31056459457393","1.29277897006614","1.63956950603503","5.21423968788031","3.50456250400842","3.95724267430906","4.04246796701804","4.63876028136505","6.14200391175228","4.06714984586003","1.3664266505339","3.72288487245054","2.34997282166908","1.43656394467058","4.22036788084714","3.86753514738088","-2.08553954198524","-2.76534543106865","-4.7974866570469","1.45028435821874","1.52709214944957","2.43673860779332","1.35236347672819","-1.08873587289197","-0.646857750537748","-1.39389697628397","1.85233876219839","0.860057663064921","2.12994708146854","2.83013753520433","-0.27454911259828","1.79749840777548","3.47054245133431","0.561124838159515","-1.5913796232261","2.24501888776621","-0.712075437448974","-1.12862122203885","0.218634588996025","4.91548898553482","3.00593147142254","4.04231186708431","4.36912246223751","2.81079011466083","-3.05998574011916","4.83252964188827","3.32030793929241","1.68849810173933","1.68977065398349","-0.0472318319571912","-1.0072110623226","-1.37438268906331","0.715571444052927","0.57380948369871","",
"Timor-Leste","TLS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.16116119403492","-9.03483430948722","-3.72963536555058","59.8969205574304","32.7065441325701","38.7087681928095","3.23808673788133","7.94030536996328","-7.68993906701624","-2.91143371207649","9.49259028431024","3.18377118058477","-12.6513342818833","-27.2344100803084","18.4102198219542","-1.19180737280468","-10.905711564085","0.810280798817004","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","4.51021591905621","6.64002781529408","8.9653290178054","9.78127361153867","6.66230501400385","6.42660613199236","10.957069161672","4.33013731799068","3.94325009114196","-2.08936033147572","12.3867888977646","-3.74153675125372","-8.89679153866602","-5.86960109403653","-14.4495827334542","-3.91303606245363","12.2453087111996","1.44148320972552","-4.7398640556347","0.155950584970725","-5.7932494592723","-1.11801046617883","-3.58160854656627","-0.101397452509204","9.99542904233741","-3.85674016174542","2.20156654334127","0.446341429994959","-0.764896624896707","0.396171217498889","4.02791368555657","1.23662021040862","4.807363121346","2.37486633306733","2.71802775630022","0.532042972733123","1.65235759560696","0.958955271502518","6.14692294050332","2.70784186162101","3.74042315130656","4.26955737078087","1.71551641121559","0.730293499585713","3.40385812637136","-2.77535096038231","0.941926668700035","-0.156475416612693","0.308035549337575","-0.78609683420396","5.70203410433119","1.33002312382698","","",
"Tonga","TON","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","4.48176397911864","1.88665378318889","1.67439054128459","6.4358989825503","1.91027315423986","2.73123364018826","-2.16193986206007","0.114723883109178","-2.26871132182455","6.21718407011905","0.0912023461143434","3.56652028756525","4.75301184820228","3.45577062543465","-0.298313330649904","-0.489219821187078","2.28160771585844","3.40216202874038","2.85179297362103","3.06109476258607","2.86012102847289","1.52723667057009","-0.976846143391896","0.890557953935669","-1.59338949915688","-4.98322677264441","2.30367722304941","1.78747955243664","3.49002696731392","3.205965319049","1.70049336749929","-2.19815126549558","2.82025869768351","3.96602996197217","3.01965475149598","1.82904664797347","-0.865341046735864","",
"South Asia (IDA & IBRD)","TSA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.94007691645923","1.13085397233463","3.15366589364403","5.36346210211143","-3.21188715085219","-1.26844551248762","4.10624005336315","2.00743652707322","3.57215625954279","3.32139232920272","-1.43630589913587","-3.75158190471664","1.3959121144629","-0.121204391070364","4.91554463713591","0.0163464948048926","3.97637191846462","3.54736401128201","-5.40166086587206","4.01422534924951","3.8398252009171","1.32517926438838","4.29049979201339","1.73254797616846","2.97785218124749","2.43191213599509","1.82921134930716","6.19646939424527","3.16391465593588","3.1223480383009","-0.347863185612539","3.43391565389489","2.20387623511435","3.87563584968775","4.79231912959095","4.74427488079473","1.7672217492066","3.59140454848045","5.7807118792792","2.12682189423212","2.423227490765","1.8663915697269","5.40550971340737","5.73043548626559","5.93815514895428","6.01712102683889","5.66227121839216","1.68066036366396","5.56856166194144","6.17908046574513","3.69823617965774","4.10991288122855","4.71751223364787","5.63796626741807","6.14214875657355","6.38514186125192","5.64333040037039","5.50230445872579","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-0.877294747550152","3.39692244517254","3.82637288056982","2.83356584121073","2.42063684372044","-0.947558129370449","-3.05117187204964","0.446406707214948","6.30039192711106","7.21914815953939","4.72923048251079","-0.0274652126338992","1.5961382321521","5.01484729949462","-2.81218036783137","2.38451435254549","-0.457236293753638","-3.14938499241222","1.1548307021403","1.11201185194953","-3.25607524741361","-3.9087865105232","-5.23554793102009","-0.278139931815886","-1.10614428017669","-1.25428251142442","-0.175056085469777","1.55473048517752","-0.337937208176982","-0.439832496577694","-2.34259154350207","-3.06042260433082","-3.565692138023","-1.4798907735079","0.655826297796366","2.42320215885512","0.898113939114026","-0.280953917250798","-0.506367499854392","0.83125613659854","1.56624353396842","3.61541451254597","1.54217267615124","3.74773320082524","3.43827444032532","3.33051596911574","3.77746741972074","2.53332273667917","0.278526557867153","2.74471034651323","1.637022383931","1.20669707872838","2.2004168456034","1.87052867936882","0.100104576457767","-1.46759357532666","-0.17605629303209","-0.301673919302345","",
