Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,18-09-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
St. Lucia,LCA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,0.074505215,0.06994435,0.057098911,0.134653935,0.042535474,0.020328436,0.013439577,0.011117455,0.01047709,0.009161598,0.008064092,0.02248199,0.024866275,0.021177905,0.015444635,0.017991392,0.021778633,0.015999485,0.020848261,0.016680242,0.01361516,0.012398598,0.013104906,0.011778474,0.011643509,0.011060484,0.010043784,0.01298585,0.012514688,0.012888995,0.011784694,0.025612271,0.021147681,0.020322575,0.024425996,0.032050048,0.031326932,
Latin America & Caribbean,LCN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.549318445,1.206918053,1.173775956,1.529155382,4.188965912,3.535253714,3.641733624,3.265411745,2.982300927,7.002918012,8.204056658,6.089682581,4.667860617,6.344040195,6.109508537,5.666688428,2.557387379,3.88296954,3.378302152,4.503549936,5.110822284,2.606178741,2.928690578,2.403504629,2.073810801,2.407978793,2.742996664,2.403508632,1.427133864,2.353800213,3.803881389,2.970509032,3.500996228,4.144960763,5.264258638,6.644359766,7.513329367,7.291915596,7.742098977,4.235723083,5.644039926,7.126773885,6.565096094,6.054553145,4.97960345,3.130339778,
Least developed countries: UN classification,LDC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,6.194824665,4.450608896,4.940571879,7.58824679,7.137449634,4.371263349,5.2180534,6.502732553,5.481067326,5.504594782,6.593274634,5.981118792,7.748493059,6.122953547,5.588783,5.89313651,6.144149162,6.761753249,7.691784855,8.968563276,11.48547688,8.745687093,10.27505767,8.666926162,10.66484821,12.64877709,12.78895315,11.16623396,9.158591276,8.868950083,11.39603883,10.25122893,10.87879038,12.70799248,14.28762408,18.09052307,19.33888746,20.70466599,24.32912992,14.22993869,16.69092437,19.91838767,16.95007901,15.62517209,12.97316834,8.685748508,
Low income,LIC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,6.570408609,5.02644426,4.994797134,7.19450861,7.668446159,6.241854417,6.062158125,7.686499771,6.659452514,6.4967578,8.034931898,8.30216713,10.51872351,8.192518076,7.787827095,6.068136509,8.15633169,7.919475016,8.527191389,9.262914031,9.842936007,9.581142618,10.6526434,8.930942065,12.33711318,15.2215695,13.81425824,12.45063616,12.47555654,8.208931355,7.206308178,7.670443179,8.648393688,12.48098074,9.996124487,9.282328631,9.529165222,11.17562229,10.73380037,10.48487798,10.08198246,11.62770527,12.32992032,11.93539082,11.08568132,12.70385699,
Liechtenstein,LIE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009753323,0.008652975,0.01413826,0.010176304,0.007275316,0.006571407,0.005691336,0.002008982,0.009363902,0.008433566,0.009402943,0.008829964,0.006799439,0.006601353,0.008323731,0.009372459,0.01080557,0.009678556,0.009240635,0.008170656,0.006548234,0.005156162,0.005987035,,
Sri Lanka,LKA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.349013657,0.311770021,0.293823821,0.412492036,0.384839956,0.776306879,0.531682872,1.478344252,2.224622772,0.824141818,0.836863257,0.665475413,0.930182241,0.618099533,0.416029701,0.297599792,0.512449671,0.458943841,0.462214619,0.449054393,0.467031774,0.541072206,0.508323376,0.442217812,0.34440642,0.387053556,0.353077483,0.211594305,0.188090082,0.214152119,0.189001607,0.194974579,0.203372947,0.194684853,0.146750726,0.121553976,0.161277699,0.19470235,0.171812838,0.138140522,0.180674018,0.162906514,0.136031784,0.109636165,0.102691929,0.156189642,
Lower middle income,LMC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.717831692,1.569436275,2.033466304,3.627926172,7.984058523,6.785076351,7.169514528,8.121643399,7.090448728,13.5477292,12.13220859,8.515965108,6.395185295,6.937100105,7.319702896,7.120245676,4.103194842,4.690334075,4.300234943,6.079124542,7.815619467,5.64754215,5.563655727,5.077471806,4.565750007,4.845067572,5.1549572,4.565583953,3.281878421,3.881944578,6.26067316,5.374751724,4.966734491,5.170344241,6.508796797,8.216031203,8.794853459,9.044355832,11.34153624,6.049685028,7.151371543,8.901044043,7.55173246,6.535134977,5.341600872,2.917980207,
Low & middle income,LMY,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.558053854,1.464079719,1.672538873,2.549466994,7.541417992,6.934699326,7.528474328,7.804556244,7.259328882,13.78844469,12.99080899,9.146465533,7.847013885,8.258884958,7.698542032,7.56570263,4.124977474,5.363336728,5.061259495,7.143099653,8.494166287,4.951560222,5.005139159,4.639097848,4.022799127,4.224170582,4.622204116,3.934961441,2.418332146,3.352249898,5.721467511,5.067540644,4.901181265,5.457066774,7.187748513,8.780094696,9.430213424,9.203131191,11.44005884,6.145561272,7.669741416,9.447850888,7.787492723,6.792004707,5.626695832,2.949464972,
Lesotho,LSO,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,9.263796557,7.052898335,7.424769172,8.336929501,7.235899436,10.64618253,9.38504488,13.65615372,9.87909487,8.200504594,6.976114641,6.315966936,11.32953338,6.613506042,7.054720795,6.132326511,8.635539193,6.563937247,6.183288595,5.857252054,3.898980999,3.501574188,3.079303232,2.447050398,2.922806944,4.067476826,4.428669805,4.030805828,4.627531485,3.372532413,3.458709262,3.612947174,4.649729898,5.468173668,3.855045749,3.425952331,3.068439052,4.655731158,5.141675798,5.495258377,3.675496439,3.588609665,4.370173142,4.825818753,4.84254743,6.927180117,
Late-demographic dividend,LTE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.844727156,1.660558403,1.838510904,2.701287435,6.713846416,7.552137779,8.264176517,8.034526528,7.947738877,12.10456139,14.65114078,11.18576687,9.025450751,9.595024014,8.921992339,8.367049494,4.762890218,5.759310469,5.362398861,7.805238546,9.047916581,5.177128871,5.642902668,5.058839315,4.056326603,3.847050811,4.11973513,3.546667058,2.113704009,3.228235782,5.735410215,5.209089083,4.713583235,5.254400298,6.963605836,8.387135789,9.208911843,8.817678633,11.07711431,5.830443393,7.654836942,9.457230575,7.927086807,6.859284489,5.72205384,3.091408628,
Lithuania,LTU,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.453997419,1.37558779,0.986973079,0.681807758,0.81349234,0.957648015,0.929479342,0.793379098,0.724411443,0.645646959,0.584875842,0.553647502,0.481611879,0.444391979,0.385967997,0.52671132,0.547883005,0.510137929,0.4649171,0.44735413,0.366935831,
Luxembourg,LUX,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.05278119,0.057559891,0.056107388,0.059411962,0.051999541,0.063028141,0.310907621,0.172796872,0.047223437,0.04811328,0.051516112,0.04568859,0.051866202,0.048695004,0.04252305,0.047003446,0.03851923,0.035801196,0.03589266,0.043111675,0.037063542,0.024987991,0.020878891,0.022905741,0.020044154,0.01826995,0.018703439,0.016438904,0.018171735,0.017836598,0.019452847,0.019663572,0.018372134,0.015279154,0.012630638,0.009673054,0.010885618,0.028297953,0.2645877,0.075671188,0.070473521,0.107452932,0.11477729,0.07662303,0.047540583,0.059283122,
Latvia,LVA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.442130175,2.538055269,2.119095652,1.919013921,2.830640469,2.599210574,2.083837443,1.741807245,1.749581467,1.585590833,1.307604892,1.167642507,0.957711881,0.661754207,0.846195973,1.229075278,1.194664966,1.297519646,1.049984311,1.040635826,0.989382755,
"Macao SAR, China",MAC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,0.002020013,0.002080747,0.002823002,0.002790107,0.004118037,0.003188562,0.002789077,0.002424203,0.002077703,0.002076341,0.002091839,0.001539334,0.001885317,0.002856694,0.002947682,0.002689557,0.002273899,0.001269278,0.001221099,0.001260571,0.001301607,0.001676018,0.0014278,0.000775878,0.000767207,0.000919395,0.001353962,0.001229554,0.000909142,0.000922098,0.000690363,0.000539267,0.000680656,0.000712762,
St. Martin (French part),MAF,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.903030093,0.74420905,0.450473141,0.805876071,10.45649892,8.007034476,3.263631798,2.307797461,1.452120586,1.78236283,2.127470941,2.847723931,2.57515891,2.14010927,2.763687858,2.000836911,1.034114409,0.523252304,2.693023429,0.952028801,0.749062234,0.814834465,0.661514085,0.262734889,0.249441208,0.345305476,0.306217086,0.552510801,0.77327455,0.691621631,0.706497318,0.672113335,0.597998807,0.357988968,0.351955937,0.402765223,0.741883668,1.467585568,8.3362609,1.881620946,2.711073814,4.301442023,4.322852918,2.930008537,2.223663485,2.565842173,
Monaco,MCO,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Moldova,MDA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.281276848,0.269726391,0.247777898,0.223446937,0.327999939,0.271924849,0.19215242,0.206552763,0.240047035,0.190760749,0.158728208,0.175527204,0.150105258,0.123265303,0.139499146,0.109995412,0.124005714,0.140230848,0.286182419,0.313834425,0.397878777,
Madagascar,MDG,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.918823621,2.756924651,2.019832584,2.172244612,1.474414535,2.04874958,1.825052649,3.550013701,3.410270085,2.879910293,2.974429307,2.930094912,3.928581989,2.929998091,3.245363356,2.778185856,3.737618421,4.827795948,5.565490881,5.756995802,6.553966558,7.607330651,7.0072824,5.144848575,6.428980654,9.378829973,7.528964025,7.193561321,6.727806107,4.040069871,3.919355116,3.345859365,4.265439629,6.07522038,7.151480414,6.291294771,6.522825378,7.469041563,6.623104962,7.739337005,6.85076085,7.403258333,8.342279279,9.351909014,11.01244121,12.83667009,
Maldives,MDV,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,0.094632912,0.081471141,0.111952115,0.058699289,0.027536476,0.016966207,0.025176217,0.024763016,0.023208578,0.020259403,0.021603139,0.019702934,0.017835937,0.012224695,0.010369094,0.012285605,0.011195905,0.008532942,0.008073643,0.007523181,0.007423437,0.005330708,0.00526348,0.005201585,0.00478044,0.005002613,0.005349882,0.007845633,0.005980519,0.005776955,0.009987701,0.010273824,0.008606996,0.006210185,0.006104114,0.010059287,
Middle East & North Africa,MEA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.359960417,0.459279349,0.316277664,0.540861068,29.27296711,23.91194669,25.04750787,24.6286868,23.11088798,48.66491311,40.0510138,26.94841172,18.48704591,17.76349855,17.07279644,15.03217067,7.345099165,12.14065277,11.14521092,17.5457642,20.18518539,15.16336296,15.36702363,16.11159785,13.93702956,13.93176982,16.39172731,14.31455851,8.581195809,12.36565838,21.03644025,16.64370447,16.48005294,19.362608,24.21846078,31.07449082,32.18004899,29.03975919,33.27268138,20.36291361,24.34259527,29.54989746,27.94287341,26.36565885,24.20142929,13.85150509,
Mexico,MEX,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.68931597,0.533898424,0.551509392,0.947214241,2.732755032,2.336171082,2.742391267,3.259004154,2.995742402,8.385210405,10.26154236,7.546304081,7.683574447,11.89901594,9.524648979,8.538265946,4.125199318,7.146017285,4.908418449,6.052311536,6.982509351,3.131441306,2.912743228,1.991610906,1.782836528,3.10401181,3.594968429,2.766195813,1.242462434,1.951476705,3.283163389,2.312275051,2.46197043,3.264381127,4.205780078,5.692519439,6.110189702,5.579912332,6.569943281,3.782621972,4.854680951,6.918590355,6.614135342,5.780069835,4.861690441,2.264834969,
Marshall Islands,MHL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Middle income,MIC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.36944955,1.320698696,1.537540861,2.36909358,7.401546143,6.8709597,7.488847683,7.718343306,7.192984684,13.85934014,13.02520583,9.118673248,7.727470058,8.211897407,7.633652563,7.541726079,3.982050129,5.245368616,4.917607723,7.03833428,8.398613395,4.811111198,4.857747031,4.529125236,3.881748671,4.039718082,4.456153318,3.786830967,2.251619821,3.254380638,5.659286852,4.996258348,4.807552204,5.31078969,7.089601151,8.701588203,9.363094875,9.121779704,11.33262715,6.01794735,7.567189338,9.340172168,7.684373143,6.67118567,5.500867388,2.787219868,
"Macedonia, FYR",MKD,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.056529843,0.818502505,0.63821975,0.517182809,0.734428308,0.604317525,0.801939298,0.360725992,0.347650014,0.581419134,0.919859673,0.57172142,0.872829293,2.30696148,2.068057959,4.618977556,8.160611122,5.511004591,2.537443737,4.725255122,5.356434843,3.989036543,2.671590447,2.948472598,2.040190705,
Mali,MLI,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,4.077100941,3.070005924,3.18516668,4.486072787,5.431963132,4.595356958,3.709880019,5.545711228,5.038544014,3.746629529,4.368170691,4.427209969,6.7374111,4.961828207,4.932704265,3.404110943,3.88161887,3.433921401,3.673842613,3.745612469,4.069170857,3.952140935,4.059369574,3.66418117,6.084892369,6.383206337,5.998148271,6.084786337,5.441359219,2.99560295,3.593155907,3.104588724,5.309461743,6.771161524,5.594142801,5.971608328,9.658234252,10.16970785,10.16716836,11.60408312,12.23447203,13.19727391,16.62119743,14.05435487,11.40443293,12.49653103,
Malta,MLT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Myanmar,MMR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.080350468,10.19476211,10.93948143,10.41651844,11.09960643,10.16621377,11.21609458,10.1547087,9.025724493,6.454395031,4.941239491,5.886067655,5.96154832,5.530019542,6.254250886,4.844339461,
Middle East & North Africa (excluding high income),MNA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.434759264,0.594597495,0.364001953,0.533779882,23.7955417,19.70420897,19.5362034,18.9684708,18.1324553,36.35069142,25.29254253,14.31877158,12.89219461,12.2701426,11.48092817,11.05813877,4.301739144,8.719093341,8.297425899,13.40802633,14.37315437,10.47769373,9.492657611,12.95118456,11.37887381,11.37083642,12.72628186,11.17989141,6.464668155,9.500206693,16.73118312,13.15586065,13.81453969,15.68099251,21.33231015,27.40310346,29.01235098,26.00114053,29.98979731,17.68527734,20.6321579,23.83587657,20.38673974,19.76992715,18.87149989,9.452342013,
Montenegro,MNE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.176821192,0.255404006,0.630125129,0.924033168,0.823211067,1.415952395,0.355005393,1.031280152,1.334197712,0.884228471,0.6683273,0.787845116,0.72189908,
Mongolia,MNG,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,6.530538154,7.382904164,4.866178385,5.079772781,6.719719596,3.222260339,3.422392824,6.724550335,7.064846555,8.729621963,5.966762753,9.890071758,10.99575402,15.17662297,14.93407915,10.88155732,11.87955687,5.847282838,4.577244758,7.941319468,7.453139469,6.628514176,8.331712652,19.09247735,21.56917852,35.07509357,32.20284427,35.00792333,28.50418014,38.61125171,43.19017251,25.38219052,24.2426016,23.13847833,16.51553733,
Northern Mariana Islands,MNP,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mozambique,MOZ,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,7.967500328,7.344907868,9.716795082,7.262217568,6.358735337,3.661881749,4.873757113,10.72751563,13.01141123,12.13709508,13.92584311,10.73803205,15.78057644,13.05124457,15.26511656,22.41430488,15.83894917,12.33804888,11.08214825,6.687884211,7.00105193,7.0962224,8.04549937,11.37794434,8.39929138,8.106065959,8.174754278,9.94600201,10.13932507,10.2501123,9.864246523,9.745069755,12.05068265,10.76555763,10.50375722,13.05666108,
Mauritania,MRT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,16.71249183,15.16472248,15.60087045,18.01054012,19.03995255,12.95787452,19.28104008,17.47098796,10.88356133,12.62761536,14.30356959,12.73901695,16.77744619,10.79848898,12.83261972,13.812334,10.97724808,8.00332967,6.905973309,10.31724534,12.67172066,9.53622082,7.399526509,6.428683867,5.808458705,7.300852309,8.331054983,9.154085654,14.26049325,9.59652985,12.48276453,12.94104396,11.86450434,13.06505047,14.08082038,25.94983776,35.83808266,52.50441365,54.07446953,31.14061841,48.76468374,47.96570782,38.6876113,41.06671414,31.79746445,,
Mauritius,MUS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,0.093386217,0.088642882,0.103603713,0.123917503,0.100515296,0.077997263,0.081513463,0.043847502,0.022671667,0.027879816,0.038485375,0.049282062,0.042521737,0.046135697,0.03449796,0.024712415,0.020443256,0.025573342,0.019649185,0.0125538,0.013935148,0.013403576,0.020794156,0.020444403,0.011978447,0.011881399,0.011423443,0.011093214,0.007038663,0.006713934,0.008144582,0.008348553,0.008574986,0.011429119,0.00683374,0.004645521,0.003699409,0.001826686,0.001142671,0.001256294,
Malawi,MWI,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,6.710251965,4.841113945,5.043079611,6.388216216,5.871943937,8.973786451,7.627634268,8.610018995,7.578039553,6.709246217,7.273026889,6.42222753,9.0007365,5.781402662,5.32028882,4.440261232,6.88045798,7.10169492,6.87994788,8.079824921,8.784661962,7.118791221,9.054317197,6.953978876,13.64113484,18.25414487,10.60599179,8.278748116,12.86547084,9.897887197,10.06182342,9.807559841,5.735604258,8.613257765,6.355805142,6.656870478,6.700552009,7.872641192,8.623541338,6.879976853,5.769015434,5.707670696,8.594320172,9.617450471,8.645300637,9.610115218,
Malaysia,MYS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,16.98767367,19.71729103,27.08375783,32.57542006,24.63559402,28.4784551,28.5071028,30.15270551,25.89041901,37.6377951,37.05105158,25.41668854,29.45475993,28.31897195,20.30452734,20.80638141,22.19537689,27.06938171,23.8287199,26.91202207,25.66888575,20.40172719,19.19927335,16.1580521,14.22385782,12.83751576,11.21530542,9.339886905,8.264074321,8.086483095,9.796145083,8.288847947,7.95984741,9.949922279,9.164814682,11.28154181,12.35229645,11.46157666,12.38553776,8.555974692,8.44976515,9.127922684,8.743757338,7.899275022,7.289092918,4.84036507,
North America,NAC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.894579404,0.842071627,0.87283017,1.216901958,3.593223824,3.33198356,3.178899022,3.183208006,2.847342979,5.369755466,6.040561877,4.464488309,2.820822799,2.926342814,2.729471583,2.515732541,1.175279474,1.51209304,1.326806959,1.412295777,1.577353189,1.183264278,1.179226247,1.107231997,0.934628097,0.978776942,1.215640665,0.991662084,0.626300696,0.776287715,1.333809273,1.230312408,0.876234095,1.068091967,1.642538487,1.644355188,1.591464756,1.516423924,2.454090525,0.939878994,1.155179771,1.422095204,1.030195511,1.01230724,0.965648921,0.337412329,
Namibia,NAM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,6.294240281,4.34501113,2.919704762,2.393621826,3.588882589,4.598530805,1.389510913,2.315968796,39.88647551,31.80016643,10.59537396,1.834765223,1.594701905,0.919666996,1.270503227,1.477862954,1.063410606,1.169052239,0.637685898,0.373703565,0.548557393,0.525425495,0.774805823,0.928627012,0.933302797,1.267317148,2.703274967,6.082545023,3.12840298,2.285248626,2.898651958,2.744830791,2.532531779,2.238880584,2.352692552,2.322184488,
New Caledonia,NCL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,26.38462968,23.22611689,12.3745744,10.28186927,6.607729093,10.68501027,14.98006032,11.58275954,0.037327837,3.526679861,3.241845538,0.040511787,0.059373713,0.061288059,0.043064915,0.040347787,0.035384161,0.033330609,20.40928392,25.91060547,3.891407644,1.953450873,0.012854662,0.009038704,0.011664411,0.012498339,0.012885584,0.011523947,0.017550263,0.014483012,5.862799509,,,,,,,,,,,,,,,,
Niger,NER,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.156439043,1.798095273,2.000098016,2.76123924,2.897032012,3.903480915,3.598202579,5.260288786,3.958502538,3.247089089,3.387180524,3.542211278,5.44800308,4.275383228,5.219824465,4.02866646,4.697694555,4.014060346,4.374150763,4.85882801,5.352241276,5.785846048,6.097793989,7.636639885,9.453043242,11.91794861,11.44896154,11.83270841,11.0664405,7.38544076,9.091473046,8.294520481,9.001935363,11.56358761,9.448757579,9.626598446,9.34532977,11.58998953,11.2397942,11.29845986,10.0627523,10.90048524,13.78120793,14.09480272,13.97991575,14.77196777,
Nigeria,NGA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.658274737,1.980591322,4.1832565,9.098184423,31.16043042,22.22112897,21.21639446,25.08835726,22.70936351,48.53162639,34.56751947,19.10925756,14.95558681,22.73524599,30.40941934,33.34730996,23.47426853,28.70379269,27.17300196,45.6061527,50.35394955,36.01744445,37.03161894,63.52082937,49.74423592,35.4878085,37.48252498,34.42832042,20.87564817,27.03816071,38.18652586,31.43961995,21.87308716,23.52228731,27.82198787,32.86140087,29.01575283,28.06131998,29.13820595,18.28977089,13.79462762,18.67357018,16.46534961,12.78025567,10.03801699,4.709677621,
Nicaragua,NIC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.408876214,2.341014665,2.542589441,4.17721288,3.502837803,3.257206831,2.39919922,2.691358347,2.956061731,5.468179628,5.071665392,3.807372657,6.10805598,2.725519572,1.091470518,0.871581481,0.882346623,0.744960414,1.079244432,2.782556559,6.718295003,5.171022002,3.812091534,3.131657408,1.679798883,2.022359103,1.564708141,1.896192732,1.57453435,1.320981719,1.216356296,1.147318281,1.139214686,1.267840782,1.278994809,1.164980518,1.75396254,1.71373174,1.702445402,1.654831713,3.943583313,4.27608058,4.398221475,4.516269987,4.469050279,4.114745588,
Netherlands,NLD,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.049638965,0.074932233,0.125529609,0.167139766,0.752242156,1.06461435,1.06292362,0.914546895,0.855654412,1.365967441,1.993728408,1.387706628,0.554316634,1.786094883,2.317752063,2.580813895,1.358592693,0.80509578,0.643705494,0.778417709,0.892601098,0.776836546,0.52266188,0.553881422,0.445537282,0.373372837,0.49182321,0.46131912,0.199041879,0.167761872,0.49958235,0.857785086,0.603330587,0.529948262,0.498626928,0.590086881,0.782782358,0.682072627,0.960402358,0.837655027,0.479104161,0.769993542,1.194465423,1.119475867,0.899875483,0.510489189,
Norway,NOR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.465131861,0.39267554,0.33934576,0.502365063,0.691026827,1.204318948,1.792863029,1.757394603,2.362757988,5.621362772,7.646617812,6.092380652,4.291407254,6.695658358,7.664441362,7.668429037,3.437419023,4.11639838,3.445424783,6.364627436,7.936219054,4.470546545,4.669614773,5.175697033,4.978689487,4.935882367,7.104127923,5.869358331,1.48736728,4.752940948,11.46149037,9.365753199,8.487203118,8.493747392,9.488062001,11.32673188,11.7160544,9.783689976,11.72710018,8.129291948,7.686708102,9.753014079,9.749870113,8.339144693,8.171060307,5.412303598,
Nepal,NPL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.547335521,1.402280908,1.17495854,2.113309698,2.039796219,3.43610027,2.285661967,9.173137379,8.05510599,4.151653827,4.443342496,2.608119021,3.332117495,2.716426315,1.864935894,1.152462424,1.846370848,1.680118445,1.521723512,1.488703917,1.746703903,1.596161254,1.887355667,1.523479997,1.200027148,1.388811488,1.326249219,1.090667424,1.271680096,1.394818469,1.16695407,1.060759556,1.141837378,1.210226211,0.901600238,0.792730892,1.081774273,1.356126651,1.074072584,1.004720733,1.470692174,1.275967401,1.088600097,0.954392696,0.977108972,1.467128909,
Nauru,NRU,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,1.031126322,0.832332524,1.52949014,1.285877671,1.706018551,2.515300449,1.88701714,2.002253206,2.36792802,2.583469223,2.446433354,2.495611815,2.063143648,1.984689987,2.576251433,1.689344117,1.064349607,0.995954003,1.38657059,1.945154605,1.790584941,1.66098296,1.795335844,1.421215488,1.324656329,1.307988975,1.314455177,1.092942927,1.137009409,1.738204003,1.544849007,1.34917252,0.996609877,0.883540787,1.065622132,1.167520138,1.376353374,2.372205879,1.782119007,2.013015005,2.118314154,1.795545042,1.557845786,1.283585123,0.870256033,
