"Algeria","DZA","Control of Corruption: Percentile Rank","CC.PER.RNK","33.33333","22.16495","18.78173","23.23232","28.78788","27.80488","40","36.58537","34.46602","33.00971","33.49282","36.66667","35.07109","37.44076","39.33649","32.21154","29.80769","27.88461","30.28846","28.36539",
"Algeria","DZA","Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval","CC.PER.RNK.LOWER","16.66667","6.701031","4.568528","6.060606","13.13131","16.09756","23.90244","23.90244","20.38835","19.41748","20.09569","21.90476","22.27488","26.06635","26.06635","21.15385","18.75","15.38461","19.23077","17.30769",
"Algeria","DZA","Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval","CC.PER.RNK.UPPER","52.68817","35.05155","32.48731","33.83838","41.91919","40.97561","51.70732","46.82927","47.57281","44.17476","46.88995","48.09524","48.81517","48.81517","50.23697","44.23077","42.30769","38.46154","42.78846","41.34615",
"Algeria","DZA","Control of Corruption: Standard Error","CC.STD.ERR","0.2620766","0.2117292","0.2200078","0.1961948","0.1795699","0.1645404","0.1655532","0.1533578","0.1573655","0.1574203","0.164047","0.1611677","0.1530673","0.1484373","0.1493271","0.1466374","0.1464922","0.1496032","0.13803","0.1556377",
"Algeria","DZA","Government Effectiveness: Estimate","GE.EST","-1.088766","-0.8290017","-0.963841","-0.5975198","-0.6123729","-0.5726308","-0.4675675","-0.4726413","-0.5657254","-0.6265267","-0.5829369","-0.4795416","-0.5646155","-0.5323191","-0.5341949","-0.4775529","-0.5008814","-0.5311597","-0.5891593","-0.4439246",
"Algeria","DZA","Government Effectiveness: Number of Sources","GE.NO.SRC","3","5","5","6","7","8","8","10","10","9","9","9","10","10","11","11","11","11","11","10",
"Algeria","DZA","Government Effectiveness: Percentile Rank","GE.PER.RNK","13.11475","19.68912","14.87179","31.12245","31.12245","34.48276","39.21569","38.04878","32.52427","31.06796","35.4067","38.75598","36.01896","35.07109","35.07109","35.09615","35.57692","35.57692","30.76923","37.01923",
"Algeria","DZA","Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval","GE.PER.RNK.LOWER","6.010929","9.326425","5.641026","17.85714","17.34694","19.21182","26.47059","26.34146","17.96116","16.50485","19.61723","23.44498","18.95735","21.32701","22.74882","21.63461","20.67308","19.71154","18.26923","20.19231",
"Algeria","DZA","Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval","GE.PER.RNK.UPPER","21.85792","35.23316","29.23077","46.42857","44.89796","46.79803","49.01961","49.26829","46.1165","45.14563","47.36842","49.2823","46.4455","47.8673","46.4455","46.15385","47.11538","43.75","41.82692","48.07692",
"Algeria","DZA","Government Effectiveness: Standard Error","GE.STD.ERR","0.1739037","0.2031547","0.2112371","0.1869344","0.1776029","0.1696814","0.1714315","0.1731471","0.1939384","0.1957161","0.1910841","0.1960981","0.1932742","0.1935983","0.1748714","0.1883847","0.1816675","0.1765621","0.1844468","0.1942946",
"Algeria","DZA","Political Stability and Absence of Violence/Terrorism: Estimate","PV.EST","-1.780031","-1.875876","-1.43201","-1.633234","-1.753627","-1.359521","-0.9152133","-1.126453","-1.14836","-1.093989","-1.197078","-1.259368","-1.360561","-1.325043","-1.202371","-1.190535","-1.09016","-1.097526","-0.9156688","-0.7937849",
"Algeria","DZA","Political Stability and Absence of Violence/Terrorism: Number of Sources","PV.NO.SRC","4","4","4","4","5","6","6","7","7","7","7","7","7","7","7","7","7","7","7","7",
"Algeria","DZA","Political Stability and Absence of Violence/Terrorism: Percentile Rank","PV.PER.RNK","5.319149","4.787234","10.05291","6.878307","5.527638","10.67961","20.38835","15.45894","14.00966","14.90385","13.27014","11.84834","10.42654","9.478673","12.79621","9.523809","11.90476","12.38095","16.19048","18.57143",
"Algeria","DZA","Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval","PV.PER.RNK.LOWER","2.12766","0","2.645503","1.058201","1.507538","4.368932","10.67961","8.212561","8.695652","9.615385","7.582938","4.739336","5.21327","5.687204","7.582938","8.095238","9.047619","8.571428","9.523809","12.38095",
"Algeria","DZA","Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval","PV.PER.RNK.UPPER","12.23404","10.6383","19.57672","17.46032","13.06533","18.93204","32.52427","25.12077","22.22222","23.55769","19.90521","19.90521","18.48341","18.00948","19.90521","17.14286","21.42857","20","27.14286","29.52381",
"Algeria","DZA","Political Stability and Absence of Violence/Terrorism: Standard Error","PV.STD.ERR","0.3738571","0.3454628","0.342809","0.3161064","0.2924749","0.2872855","0.2786692","0.2531189","0.2441811","0.2464031","0.246402","0.2435471","0.2442496","0.2268074","0.2315082","0.2001131","0.2068148","0.2126011","0.2212373","0.2209855",
"Algeria","DZA","Regulatory Quality: Estimate","RQ.EST","-0.9074373","-0.7448142","-0.7053858","-0.5834717","-0.5172341","-0.5441265","-0.3833986","-0.5715542","-0.622034","-0.7946138","-1.073803","-1.171034","-1.189574","-1.276868","-1.16597","-1.282962","-1.173605","-1.171879","-1.196304","-1.263752",
"Algeria","DZA","Regulatory Quality: Number of Sources","RQ.NO.SRC","4","6","6","7","8","9","9","10","10","9","9","9","9","9","9","9","9","9","9","8",
"Algeria","DZA","Regulatory Quality: Percentile Rank","RQ.PER.RNK","20.1087","22.79793","23.07692","29.59184","32.14286","30.04926","42.64706","29.41176","27.18447","21.35922","12.91866","9.569378","9.952606","9.00474","11.84834","8.173077","10.57692","10.09615","10.57692","8.173077",
"Algeria","DZA","Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval","RQ.PER.RNK.LOWER","7.065217","10.88083","13.33333","18.87755","20.40816","20.19704","26.47059","20.09804","18.4466","15.53398","5.741627","5.263158","6.161138","2.843602","5.687204","4.326923","4.807693","5.288462","4.326923","3.846154",
"Algeria","DZA","Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval","RQ.PER.RNK.UPPER","36.41304","37.82383","37.94872","44.89796","47.44898","46.30542","51.47059","44.60784","41.74757","34.46602","23.44498","19.61723","20.37915","18.48341","22.27488","16.82692","19.23077","18.26923","15.86539","14.90385",
"Algeria","DZA","Regulatory Quality: Standard Error","RQ.STD.ERR","0.3117465","0.2692645","0.2490924","0.2111991","0.177445","0.1740582","0.1565049","0.1747774","0.1742635","0.1777998","0.1693151","0.1705693","0.1686046","0.1880518","0.1830557","0.1863263","0.1790337","0.1824037","0.1791662","0.1984809",
"Algeria","DZA","Rule of Law: Estimate","RL.EST","-1.218195","-1.160562","-1.211336","-0.6301586","-0.587644","-0.6209092","-0.7508321","-0.7085913","-0.7727457","-0.7414688","-0.7935362","-0.7849475","-0.8076658","-0.7722811","-0.6893736","-0.7731679","-0.8639446","-0.857401","-0.8639383","-0.7753089",
"Algeria","DZA","Rule of Law: Number of Sources","RL.NO.SRC","6","8","8","9","10","13","13","15","16","15","15","15","16","16","16","14","14","13","13","12",
