"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"CHN","China",1862.55412217607,2063.11692633552,2269.20140131463,2451.15280373379,2653.97362579369,2920.56079086362,3210.00939556568,3534.84912989295,3937.31287529207,4425.87419110668,5053.94579833165,5836.57343668074,6810.60390004322,7574.2244550409,8307.84951918894,9253.76518767716,10299.870694002,11197.5969363537,11923.7526189386,12549.7718312938,12978.7689105711,13572.6199886903,14344.4212394407,15614.3052820791,16804.425782267
"COL","Colombia",6401.8137305606,6535.5295125424,6758.27056903524,6758.5257494337,6460.90682650889,6690.37375103851,6843.73903643331,7018.08201866356,7319.5432121236,7806.05050941487,8324.75468878013,9035.56563955075,9781.9704077819,10179.244841547,10258.9708395312,10731.6459149098,11604.102283016,12018.6512847411,12727.764931531,13307.4245015783,13265.7972569151,13859.0862651647,14219.5328183657,15055.6853046331,16012.4457431478
"COM","Comoros",1610.2159146167,1574.68688732299,1622.15726687491,1618.15263993948,1630.51244979306,1801.7674563404,1838.37860566575,1865.270439968,1894.20645270133,1936.01328145773,2004.63431327771,2069.88635215927,2091.75502388273,2165.06883679728,2197.80539917403,2252.89077242865,2337.0573875903,2511.48516189132,2636.49430979759,2716.82752451541,2709.60087830928,2863.87004205359,3032.25468181699,3141.54607487218,3194.90074820584
"COG","Congo",3490.74030177243,3603.00828120407,3538.74858763659,3606.21956610344,3462.02949035182,3699.23905190971,3813.74415286436,3938.41914381474,3929.59211661026,4052.51320225109,4363.25091377984,4695.69079739009,4350.75649462998,4555.9862258958,4959.40701166494,5349.83832328262,5428.23906504819,6335.78434717101,6068.99573377483,5888.28297350804,4664.32232446703,3883.57795363254,4274.29641446159,4002.11307577352,3835.66258234277
"COD","Congo, the Democratic Republic o",569.327298789314,557.970362591678,522.631954274912,508.073575980297,481.907251482141,447.082198397239,435.076334075443,441.82030855645,460.770152571176,489.419993636004,518.840239304256,545.151474158515,575.749115813194,603.287907483007,604.844154106526,633.913123650304,668.9408609868,669.56746203289,753.48513638362,849.760795523223,905.450456845892,963.669308905139,1059.8107753086,1112.34609176137,1146.53586681718
"CRI","Costa Rica",6534.35373263845,6575.33798140044,6896.54871966139,7293.12221787895,7528.77396070017,7836.92728473142,8141.05176316405,8402.79841123117,8787.79037051228,9279.55982609444,9799.0439608871,10677.0130474375,11699.9039588112,12318.4634206202,12135.2497946955,12725.1523267302,13387.5721512729,14091.5288852451,14651.1523617105,15622.930477768,16586.3530320016,18608.5834141282,19749.1674363682,20374.5902902574,21737.6499065213
"CIV","Cote d'Ivoire",2094.27926313629,2224.55894623272,2275.40131472551,2343.41620049193,2348.93035412368,2291.44115265653,2289.12595620824,2236.32908601374,2199.90095819971,2239.75497032836,2300.12223220366,2354.29134376043,2406.77894427282,2460.24709305659,2501.7285220973,2522.3649297953,2404.04227964872,2626.06838275999,2828.40134144047,3127.4791681667,4652.89062085021,4726.98312102936,4830.75170129491,5156.0938486893,5443.22483894621
"HRV","Croatia",7995.77825836883,8724.58852431421,9467.17832227136,9821.57394280535,9867.61342392976,10587.4260296888,11550.9880503741,12646.8276875904,13549.7944592345,14533.2541647915,15300.6124891502,17421.0070778564,19318.7211179991,20768.8121115103,20009.6278974678,19814.6019709618,20804.3888834311,21168.8512309248,21820.5205185603,22060.7411314836,23005.1011419416,24876.3096691701,26885.6584063112,29455.5832646874,31130.7937700426
"CUB","Cuba",,,,,,,,,,,,,,,,,,,,,,,,,
"CYP","Cyprus",17064.7383212465,17288.6726918026,17774.6403501212,18758.4833513741,19662.6925803546,21296.5768367344,22871.5882792999,23556.2401174449,24253.1633379655,25921.3516567855,27763.2761102026,29979.1589994808,32847.4741023502,34830.1661168148,33917.486704781,33445.9064892625,33313.5791491827,31834.6763630286,30375.1063161321,30042.8271061311,31722.2162083296,35388.8325255484,37766.901656904,39737.3251870293,41254.40458771
