"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"CZE","Czech Republic",10.8613,10.7946,10.8863,10.792,10.8832,11.4023,11.7149,11.9183,11.9264,12.0113,11.987,11.9909,11.953,11.8933,11.9769,11.9855,11.9652,12.0766,12.0154,12.2228,12.3226,12.4203,12.4631,4.1208,4.1208
"DNK","Denmark",11.6326,11.7464,12.0712,12.2573,12.2404,12.4525,12.5113,12.7314,12.6172,12.9167,13.1612,13.2096,12.9933,13.3935,13.7232,13.8189,13.9245,14.0539,14.0658,14.0848,14.1671,14.3294,14.3294,14.3294,14.3294
"DJI","Djibouti",0.191,0.14,0.3724,0.6048,0.8372,0.8036,0.77,0.7364,0.6436,0.5508,0.7534,0.2328,0.43185,0.6309,0.82995,1.029,1.009875,0.99075,0.971625,0.9525,0.9525,0.9525,0.9525,0.9525,0.9525
"DMA","Dominica",0.47,0.493,5.0283,5.787025,6.54575,7.304475,8.0632,7.94173333333333,7.82026666666667,7.6988,7.57733333333333,7.45586666666667,7.3344,7.21293333333333,7.09146666666667,6.97,6.84853333333333,6.72706666666667,6.6056,6.7651,6.6994,6.69,7.2168,6.4385,6.4385
"DOM","Dominican Republic",1.5,1.828,2.156,2.658,3.16,3.662,3.3415,3.021,2.7005,2.38,2.0595,1.739,1.4185,1.098,1.3247,2.1072,2.8897,2.1625,1.4353,1.4497,1.4547,1.2069,2.7297,1.3802,1.3802
"ECU","Ecuador",2.8494,3.0143,3.0344,2.946,3.0254,3.0693,3.1271,3.194,3.0211,3.09716666666667,3.17323333333333,3.2493,3.32536666666667,3.40143333333333,3.4775,3.7705,3.7335,2.8398,1.9461,2.1932,4.5772,4.8908,2.8265,2.5059,2.5059
"EGY","Egypt",2.02,2.02,1.6,1.77266666666667,1.94533333333333,2.118,1.58816666666667,1.05833333333333,0.5285,1.9787,2.401,2.3362,2.604,2.704,2.804,6.35,4.89146666666667,3.43293333333333,1.9744,3.0929,2.7629,2.7466,2.7264,2.3783,2.3783
"SLV","El Salvador",0.91,0.9905,1.071,1.495,1.919,1.211,1.7007,2.1904,2.14583333333333,2.10126666666667,2.0567,1.5,1.3676,2.3617,2.18135,2.001,1.92563333333333,1.85026666666667,1.7749,1.7591,1.7582,3.3701,1.8375,1.8344,1.8344
"GNQ","Equatorial Guinea",0.208,0.246,0.289175,0.33235,0.375525,0.4187,0.461875,0.50505,0.548225,0.5914,0.615453846153846,0.639507692307692,0.663561538461539,0.687615384615385,0.711669230769231,0.735723076923077,0.759776923076923,0.783830769230769,0.807884615384615,0.831938461538462,0.855992307692308,0.880046153846154,0.9041,0.9041,0.9041
"ERI","Eritrea",0.03,0.03,0.15125,0.2725,0.39375,0.515,0.63625,0.7575,0.87875,1,1.0332,1.0664,1.0996,1.1328,1.166,1.1992,1.2324,1.2656,1.2988,1.2478,1.1852,1.5021,1.3267,1.4397,1.4397
"EST","Estonia",10.1417,9.8568,9.7446,9.5172,9.4693,17.6178,9.16,9.3903,9.536,9.7169,9.7189,9.7754,9.9346,10.035,9.7171,9.6411,9.8185,9.74,9.2897,9.4287,9.7674,9.8876,9.9901,15.6391,15.6391
"ETH","Ethiopia",0.025,0.025,0.023,0.021,0.02,0.021,0.028,0.029,0.2422,0.2363,0.2785,0.2543,0.2473,0.2273,0.2773,0.258,0.222733333333333,0.187466666666667,0.1522,0.116933333333333,0.0816666666666667,0.0464,0.9272,0.7904,0.7904
"FJI","Fiji",0.476,0.476,0.476,0.357,2.2907,2.34295,2.3952,2.44745,2.4997,2.50152,2.50334,2.50516,2.50698,2.5088,2.7284,2.668,3.01826666666667,3.36853333333333,3.7188,3.79815,3.8775,3.71006666666667,3.54263333333333,3.3752,3.3752
